,Temp,MaxTemp,MinTemp,hPAAtSeaLevel,hPA,Humidity,Visibility,AverageWindSpeed,MaxSustainedWindSpeed,Fog,Percipitation
964,65.84,78.98,60.08,1009.4,1007.8,65,16.1,12.4,25.9,0,0
965,65.3,80.96,55.04,1010.0,1008.4,63,15.9,12.8,25.9,0,0
966,65.66,80.96,55.04,1012.3,1010.6,66,15.8,11.5,27.8,0,0
967,64.22,78.98,55.94,1014.8,1013.1,67,15.0,10.6,22.2,0,0
968,66.56,84.02,55.94,1014.6,1012.9,61,14.6,7.8,22.2,0,0
969,73.75999999999999,91.94,55.94,1009.1,1007.4,50,15.1,7.2,25.9,0,0
970,78.44,96.08000000000001,59.0,1005.7,1004.1,44,11.1,7.0,24.1,0,0
971,73.75999999999999,96.08000000000001,62.959999999999994,1008.1,1006.5,57,12.9,9.4,22.2,0,0
972,69.98,87.98,60.980000000000004,1007.8,1006.3,66,11.1,9.1,18.3,0,0
973,68.54,84.02,57.92,1006.2,1004.5,60,15.1,12.4,22.2,0,0
974,66.02,82.94,57.02,1008.4,1006.7,60,16.1,16.1,24.1,0,0
975,63.68,80.96,55.94,1012.4,1010.7,61,14.0,13.1,22.2,0,0
976,65.48,78.08,55.94,1013.9,1012.2,64,11.1,9.6,22.2,0,0
977,65.48,82.94,57.02,1013.8,1012.1,65,13.0,8.5,22.2,0,0
978,69.98,87.98,57.92,1013.4,1011.7,57,13.5,7.8,20.6,0,0
979,73.22,82.04,66.92,1012.5,1010.8,45,16.1,11.7,14.8,0,0
980,74.84,93.02,60.08,1013.5,1011.8,47,15.1,9.6,22.2,0,0
981,73.94,91.03999999999999,62.059999999999995,1012.1,1010.4,56,15.0,9.3,22.2,0,0
982,70.7,91.03999999999999,62.959999999999994,1010.4,1008.7,64,15.9,10.0,22.2,0,0
983,68.54,80.96,60.980000000000004,1013.0,1011.4,66,16.1,11.3,22.2,0,0
984,68.18,82.04,57.92,1015.9,1014.2,63,16.1,7.6,22.2,0,0
985,69.25999999999999,87.98,57.02,1014.3,1012.6,58,16.1,6.9,18.3,0,0
986,70.16,87.98,57.02,1012.2,1010.5,59,15.8,7.6,20.6,0,0
987,69.08,84.02,57.02,1011.2,1009.5,57,15.6,8.0,20.6,0,0
988,65.48,84.02,55.94,1012.2,1010.6,65,14.3,10.2,25.9,0,0
989,62.42,80.06,53.96,1010.9,1009.2,65,15.6,10.9,25.9,0,0
990,63.86,78.08,53.96,1012.7,1011,64,15.9,13.0,20.6,0,0
991,64.04,77.0,55.04,1016.8,1015.2,64,16.1,12.6,27.8,0,0
992,67.46,77.0,55.04,1017.9,1016.3,64,15.9,13.9,29.4,0,0
993,69.08,89.06,55.04,1015.3,1013.6,48,16.1,8.3,27.8,0,0
994,74.84,91.94,55.04,1015.7,1014,33,16.1,6.7,20.6,0,0
995,74.3,91.94,60.980000000000004,1018.4,1016.7,47,16.1,9.1,24.1,0,0
996,69.08,89.06,57.02,1014.2,1012.6,57,13.4,8.1,24.1,0,0
997,71.06,89.06,57.02,1012.1,1010.4,52,16.1,6.3,20.6,0,0
998,64.94,84.91999999999999,57.02,1014.5,1012.8,71,15.0,10.2,20.6,0,0
999,63.86,73.94,57.02,1016.1,1014.3,68,16.1,10.2,24.1,0,0
1000,63.32,75.92,57.92,1017.4,1015.8,70,16.1,10.0,27.8,0,0
1001,65.48,77.0,57.92,1017.3,1015.6,54,16.1,19.3,29.4,0,0
1002,64.22,78.98,51.08,1015.6,1013.9,51,15.9,12.2,31.7,0,0
1003,67.46,87.08000000000001,51.08,1015.6,1013.9,42,16.1,7.0,24.1,0,0
1004,71.06,89.06,53.06,1014.2,1012.5,34,16.1,7.2,25.9,0,0
1005,71.24000000000001,89.06,55.04,1014.9,1013.3,43,16.1,6.1,16.5,0,0
1006,72.68,91.03999999999999,57.02,1014.2,1012.5,38,16.1,6.7,18.3,0,0
1007,73.22,91.03999999999999,57.02,1012.1,1010.5,38,16.1,5.2,18.3,0,0
1008,66.92,89.06,55.94,1013.1,1011.4,61,15.6,9.1,24.1,0,0
1009,60.62,66.02,59.0,1015.3,1013.5,76,16.1,13.3,24.1,0,0
1010,60.08,69.98,51.98,1015.5,1013.8,59,16.1,9.8,27.8,0,0
1011,59.18,69.98,51.98,1018.0,1016.2,57,16.1,13.5,29.4,0,0
1012,60.26,73.94,51.08,1021.2,1019.6,58,16.1,10.9,24.1,0,0
1013,62.42,78.08,50.0,1019.6,1017.9,54,16.1,9.4,22.2,0,0
1014,60.62,78.08,50.0,1015.0,1013.3,49,16.1,22.8,46.5,0,0
1015,60.980000000000004,71.06,51.98,1015.4,1013.7,27,16.1,23.2,31.7,0,0
1016,56.48,71.06,42.980000000000004,1016.5,1014.8,48,16.1,9.6,27.8,0,0
1017,59.18,75.92,42.980000000000004,1018.0,1016.3,59,16.1,7.2,20.6,0,0
1018,63.32,84.02,48.02,1019.6,1017.9,38,16.1,4.8,18.3,0,0
1019,66.92,87.08000000000001,48.02,1016.7,1015,33,16.1,4.8,18.3,0,0
1020,67.1,87.08000000000001,51.08,1012.4,1010.7,24,16.1,13.5,27.8,0,0
1021,56.66,77.0,48.02,1015.6,1013.7,65,16.1,9.4,35.2,0,1
1022,55.94,71.96,46.04,1016.2,1014.5,60,16.1,9.6,20.6,0,0
1023,62.78,71.96,46.04,1016.7,1015,48,16.1,13.5,27.8,0,0
1024,67.28,77.0,60.08,1018.4,1016.6,73,15.9,13.9,22.2,0,0
1025,63.5,77.0,57.02,1016.4,1014.7,75,14.6,12.8,22.2,0,1
1026,59.9,69.08,51.98,1014.7,1013.1,69,16.1,7.2,20.6,0,0
1027,61.88,69.08,51.98,1007.5,1005.7,76,14.5,25.2,35.2,0,1
1028,60.26,66.92,55.94,1006.8,1004.8,77,11.1,12.8,22.2,0,1
1029,56.48,66.92,48.92,1020.0,1018.3,68,16.1,6.9,18.3,0,0
1030,61.7,73.04,48.92,1025.3,1023.6,71,16.1,6.5,20.6,0,0
1031,65.12,78.98,51.98,1021.4,1019.8,73,15.8,6.3,22.2,0,0
1032,65.3,78.98,53.96,1015.5,1013.8,70,16.1,5.9,14.8,0,0
1033,63.14,78.98,53.96,1013.6,1012,78,16.1,10.0,29.4,0,0
1034,58.1,71.06,50.0,1015.4,1013.7,70,16.1,9.3,24.1,0,0
1035,60.980000000000004,68.0,50.0,1016.5,1014.8,71,15.6,12.4,24.1,0,1
1036,63.32,71.96,57.02,1021.4,1019.6,79,16.1,6.3,16.5,0,0
1037,62.059999999999995,77.0,51.98,1021.0,1019.5,72,14.5,4.3,14.8,1,0
1038,63.68,77.0,51.98,1019.4,1018.1,68,14.8,9.3,22.2,0,1
1039,58.28,69.08,50.0,1019.3,1017.6,72,14.8,7.0,27.8,0,0
1040,56.66,60.08,53.96,1018.4,1016.7,75,16.1,7.2,14.8,0,0
1041,56.120000000000005,66.02,46.04,1021.7,1020,60,16.1,11.5,20.6,0,0
1042,53.78,69.08,42.980000000000004,1019.0,1017.3,57,16.1,7.8,27.8,0,0
1043,59.18,69.08,42.980000000000004,1018.4,1016.7,64,15.8,20.9,33.5,0,1
1044,62.24,69.08,53.06,1025.2,1023.6,76,16.1,9.6,18.3,0,0
1045,59.540000000000006,73.04,48.92,1025.0,1023.4,69,16.1,6.1,16.5,0,0
1046,59.72,75.02,48.92,1023.0,1021.4,74,14.8,5.6,18.3,1,0
1047,60.08,75.02,48.02,1021.6,1020.1,76,12.1,4.6,13.0,1,0
1048,59.72,75.02,46.94,1020.7,1019,71,16.1,4.4,13.0,0,0
1049,57.379999999999995,71.96,46.94,1019.2,1017.6,80,13.2,3.1,14.8,0,0
1050,58.28,64.04,46.94,1019.3,1017.6,85,11.9,6.3,16.5,0,0
1051,55.94,68.0,44.06,1017.2,1015.5,72,15.4,5.0,13.0,0,0
1052,54.86,68.0,44.06,1018.4,1016.7,72,15.8,5.6,14.8,0,0
1053,58.82,69.08,46.04,1019.9,1018.3,80,11.4,8.1,16.5,0,1
1054,60.26,69.08,53.96,1021.6,1019.5,68,15.8,12.0,25.9,0,0
1055,55.04,69.98,42.08,1022.5,1020.8,62,16.1,3.9,13.0,0,0
1056,55.58,73.94,42.08,1021.1,1019.4,63,16.1,4.6,11.1,0,0
1057,54.32,73.94,41.0,1017.7,1016,66,16.1,6.5,22.2,0,0
1058,55.76,69.08,41.0,1020.2,1018.5,46,16.1,11.3,25.9,0,0
1059,53.06,69.08,37.94,1025.9,1024.2,45,16.1,5.0,20.6,0,0
1060,53.24,69.08,37.94,1024.8,1023.1,65,14.5,5.7,14.8,0,0
1061,55.4,71.06,42.08,1020.5,1018.9,60,15.3,3.7,13.0,0,0
1062,57.379999999999995,71.06,42.980000000000004,1022.0,1020.3,61,16.1,3.5,11.1,0,0
1063,57.02,71.06,46.04,1021.5,1019.8,66,14.0,3.9,9.4,0,0
1064,56.48,73.04,44.06,1020.0,1018.3,70,14.3,4.3,13.0,0,0
1065,57.74,75.02,44.06,1018.8,1017.1,59,16.1,3.3,9.4,0,0
1066,56.48,75.02,44.06,1018.7,1017,67,15.0,3.1,9.4,0,0
1067,54.32,69.98,44.06,1019.2,1017.7,85,6.0,6.1,14.8,0,0
1068,54.5,60.980000000000004,51.08,1021.8,1019.9,79,8.9,4.6,11.1,0,0
1069,53.96,60.980000000000004,50.0,1024.5,1022.9,81,12.9,7.4,14.8,0,0
1070,52.52,53.96,50.0,1022.3,1020.7,87,10.0,5.2,9.4,0,0
1071,53.78,57.92,50.0,1016.0,1014.2,87,7.1,3.5,9.4,0,1
1072,52.16,57.92,44.96,1016.8,1015.4,86,11.9,5.4,13.0,1,0
1073,53.78,59.0,44.96,1014.9,1013.2,76,15.4,10.6,22.2,0,1
1074,47.84,59.0,39.02,1020.7,1019,67,16.1,4.8,16.5,0,0
1075,46.22,62.059999999999995,33.08,1023.4,1021.7,58,16.1,5.7,16.5,0,0
1076,49.82,62.059999999999995,33.08,1017.0,1015.3,70,15.8,15.0,25.9,0,1
1077,52.879999999999995,57.02,44.96,1009.1,1007.4,85,10.1,25.7,38.9,0,1
1078,48.56,55.04,44.96,1009.3,1007.2,83,14.0,14.6,29.4,0,1
1079,46.04,55.04,37.94,1020.8,1019.1,73,16.1,14.4,25.9,0,0
1080,51.620000000000005,57.92,37.94,1018.6,1016.8,77,15.1,15.6,33.5,0,1
1081,46.94,57.92,37.04,1023.2,1021.5,77,16.1,7.8,18.3,0,0
1082,43.879999999999995,55.94,33.08,1024.8,1023.2,76,15.9,3.1,13.0,0,0
1083,43.34,57.02,32.0,1019.6,1017.9,81,12.7,3.5,20.6,1,0
1084,46.58,57.02,32.0,1019.6,1017.9,76,15.6,8.5,22.2,0,0
1085,46.58,60.08,37.04,1019.8,1018.1,75,12.2,4.3,13.0,0,1
1086,52.7,62.959999999999994,37.04,1017.0,1015.5,86,9.7,9.6,25.9,0,1
1087,58.28,62.959999999999994,48.02,1009.3,1007.4,86,14.0,13.0,20.6,0,1
1088,53.42,60.980000000000004,50.0,1008.3,1006.3,79,14.2,11.7,24.1,0,1
1089,50.18,55.94,46.94,1012.2,1010.5,80,15.3,16.7,29.4,0,1
1090,46.04,53.96,37.94,1015.2,1013,81,15.0,10.0,24.1,0,1
1091,48.02,53.06,37.94,1014.8,1013.1,81,14.2,11.1,24.1,0,1
1092,44.96,53.06,42.08,1012.7,1011,76,16.1,7.4,18.3,0,1
1093,49.28,55.04,42.08,1007.0,1005.5,80,15.8,17.6,33.5,0,1
1094,47.3,55.04,41.0,1011.5,1010,85,14.0,5.6,14.8,0,1
1095,46.76,55.04,37.04,1012.3,1010.7,74,16.1,10.7,24.1,0,0
42,32.54,42.8,24.8,1021.5,950.2,62,11.4,6.1,16.5,0,0
71,48.92,51.08,46.4,1005.4,937.6,83,10.6,7.0,20.6,0,1
84,46.94,52.16,44.6,1009.5,941.3,80,9.5,1.5,11.1,0,1
98,56.3,72.32,41.0,1023,954.9,57,11.1,3.9,11.1,0,0
230,84.02,97.16,68.0,1013,949.7,35,10.3,10.6,29.4,0,0
271,54.68,60.8,49.64,1001.8,935.2,73,16.3,13.7,24.1,0,0
272,58.1,69.8,45.32,1011.2,944.4,64,13.8,4.3,11.1,0,0
344,44.78,52.34,35.6,1027.6,958.4,74,10.5,2.2,7.6,0,0
384,29.3,37.4,24.8,1025.1,950.7,94,2.4,1.5,13,1,0
396,36.32,58.1,21.2,1028.9,956.7,66,10.8,1.1,11.1,0,0
660,47.84,56.48,32.0,1021.3,951.6,63,10.6,11.5,25.9,0,0
692,45.14,63.32,31.28,1028.2,958.9,68,10.3,2.0,9.1,0,0
699,43.16,48.2,35.24,1026.2,956.3,87,4.7,3.0,9.1,1,0
756,46.58,60.8,33.8,1027.7,958.8,56,10.1,5.4,21.9,0,0
818,52.34,68.0,35.6,1019.3,950.4,48,10.6,2.0,14.8,0,0
912,67.82,77.0,58.64,1016.9,949.5,59,11.1,17.4,27.8,0,0
913,67.64,78.8,55.4,1017.9,951.7,52,12.4,15.9,25.9,0,0
914,69.08,81.5,57.2,1017.3,952.1,54,15.8,15.2,22.2,0,1
915,71.78,81.5,50.0,1016.1,950.8,59,15.6,10.2,33.5,0,0
916,75.74000000000001,89.24,61.88,1015.4,951.5,50,13.0,7.0,18.3,0,0
917,74.48,86.9,58.1,1018.8,954.3,47,13.7,15.2,22.2,0,0
918,73.94,91.4,54.5,1017.9,952.3,35,11.7,8.5,27.8,0,0
919,78.62,94.28,62.6,1013.7,949.6,40,11.7,6.9,18.3,0,0
920,79.88,95.0,64.4,1009.7,945.6,40,12.1,12.0,29.4,0,0
921,71.42,79.7,60.8,1010.3,945.4,44,11.4,21.1,33.5,0,0
922,65.3,79.7,50.36,1018.4,952.4,42,15.4,8.7,14.8,0,0
923,71.24000000000001,86.36,54.68,1021.1,955,38,14.3,8.3,11.1,0,0
924,75.38,93.2,59.0,1019.5,954.9,41,13.4,4.4,22.2,0,0
925,78.98,95.36,60.440000000000005,1014.8,950.7,40,13.0,3.9,14.8,0,0
926,81.86,98.6,64.75999999999999,1010.8,947.7,39,11.7,5.4,18.3,0,0
927,83.84,100.03999999999999,66.56,1013.1,949.5,35,11.6,8.5,25.9,0,0
928,83.12,98.6,64.4,1014.7,950.8,31,13.7,10.7,25.9,0,0
929,82.04,97.88000000000001,62.6,1014.8,950.3,35,11.6,6.1,18.3,0,0
930,79.7,95.9,64.4,1012.7,948.2,41,13.0,8.3,25.9,0,0
931,72.5,84.56,62.24,1013,948.4,43,14.8,17.0,27.8,0,0
932,69.98,84.2,55.4,1019.6,953.7,42,15.0,10.9,22.2,0,0
933,76.46,93.2,54.5,1021.2,955.7,38,12.1,6.9,22.2,0,0
934,79.88,95.72,61.519999999999996,1019.2,954.6,40,13.7,6.9,14.8,0,0
935,83.12,97.16,67.28,1013.7,949.9,37,10.8,10.4,29.4,0,0
936,81.32,98.6,60.8,1011.7,947.1,35,12.7,9.3,22.2,0,0
937,80.06,97.7,64.4,1014.5,950,45,11.6,8.0,16.5,0,0
938,82.22,96.8,66.2,1017.6,954.1,40,12.6,4.3,22.2,0,0
939,86.36,102.2,64.4,1017.8,953.9,39,12.2,4.8,13,0,0
940,87.61999999999999,102.2,70.88,1012.5,949.1,35,12.2,16.7,33.5,0,0
941,80.24000000000001,92.84,65.12,1012.9,949,41,10.6,14.6,25.9,0,0
943,80.78,93.91999999999999,69.8,1013.1,949.6,45,12.1,10.7,18.3,0,0
944,80.06,94.1,62.6,1014,949.8,42,11.3,5.6,11.1,0,0
945,81.86,97.7,62.6,1013.9,949.4,36,10.9,11.3,24.1,0,0
946,80.06,98.6,59.540000000000006,1015,950.7,40,12.1,11.3,40.7,0,1
947,81.86,101.84,66.56,1017.2,953,49,10.6,12.6,55.4,0,1
949,77.36,93.2,60.8,1015.2,951.1,43,12.4,12.6,29.4,0,0
950,77.54,93.2,57.56,1014.6,950,40,11.1,7.2,22.2,0,0
951,78.08,92.84,63.32,1016.2,951.6,43,14.8,9.6,22.2,0,0
952,80.96,96.8,61.519999999999996,1015.3,951.1,36,13.0,7.6,25.9,0,0
953,82.22,97.16,66.2,1013.6,949.7,41,14.8,9.6,22.2,0,0
954,84.91999999999999,97.16,71.6,1011.9,947.8,34,11.6,11.7,25.9,0,0
955,80.96,97.7,64.4,1011.2,947.8,35,10.9,11.3,25.9,0,0
956,75.56,87.44,58.28,1011.9,947.1,36,14.8,11.5,29.4,0,0
957,75.38,88.7,61.88,1014.4,949.6,45,11.3,8.3,22.2,0,0
958,78.44,93.2,61.88,1013.1,948.8,44,12.4,8.7,22.2,0,0
960,81.68,96.8,66.92,1017.6,953.2,42,10.6,8.1,14.8,0,0
961,86.0,102.2,68.0,1018.8,954.7,35,10.1,5.6,11.1,0,0
962,87.44,105.8,70.16,1015.8,952.2,35,11.9,10.6,53.5,0,1
963,82.75999999999999,92.3,72.5,1012.8,949.2,42,13.7,18.0,59.1,0,0
964,77.54,89.6,60.8,1011.9,947.3,42,12.7,14.6,51.9,0,0
965,75.38,87.8,58.1,1009.4,944.6,45,13.4,12.8,44.3,0,0
966,74.12,85.1,59.0,1006.6,942.1,48,11.9,13.3,27.8,0,0
967,68.18,77.0,57.2,1009.3,943.7,54,11.3,11.1,22.2,0,0
968,63.68,73.75999999999999,51.8,1012.2,945.8,51,12.1,15.7,33.5,0,0
969,64.75999999999999,73.75999999999999,51.44,1015.3,949,53,12.2,9.4,18.3,0,0
970,64.4,73.4,51.8,1019.4,953,49,16.3,14.4,22.2,0,0
971,64.58,77.0,48.92,1020.5,953.8,43,15.0,15.4,29.4,0,0
972,69.98,82.4,54.14,1019.7,953.5,46,12.9,9.6,18.3,0,0
973,71.42,84.2,52.7,1019,952.1,50,11.3,5.6,13,0,0
974,74.84,91.4,57.2,1016.1,951,43,13.7,5.7,11.1,0,0
975,75.56,91.4,58.1,1015.3,950.5,41,10.5,9.1,40.7,0,0
976,74.3,89.6,59.0,1013.8,948.4,46,11.3,8.9,33.5,0,0
977,74.84,90.32,59.0,1011,946.2,49,11.1,9.6,25.9,0,0
978,73.04,86.36,57.2,1013.5,948.1,41,11.6,10.6,22.2,0,0
979,67.64,80.6,57.2,1012.2,946.8,50,14.2,14.6,33.5,0,0
980,69.44,78.08,64.94,1011.5,946.1,50,14.8,27.2,37,0,1
981,63.86,73.75999999999999,59.72,1010.2,944.2,68,14.8,19.1,33.5,0,1
982,66.02,75.92,55.4,1011,945.1,49,19.0,14.8,18.3,0,0
983,67.46,73.4,49.64,1015.3,949,41,13.7,14.6,37,0,0
984,65.84,80.6,50.54,1015.7,949.5,44,13.4,8.5,29.4,0,0
985,64.94,76.1,49.1,1010.7,944.8,56,14.8,23.3,48.2,0,0
986,60.26,67.28,50.0,1008.1,941.6,42,13.4,25.7,37,0,0
987,61.16,70.7,47.48,1011.2,944.3,47,15.1,21.1,33.5,0,0
988,62.059999999999995,75.2,56.3,1010.7,944.5,63,12.9,16.9,33.5,0,1
989,64.94,77.0,48.92,1013.7,947.4,49,13.0,10.9,33.5,0,0
990,66.92,75.2,58.28,1011.6,946,56,10.8,10.0,25.9,0,0
991,65.48,77.0,54.5,1011.8,945.6,53,12.4,4.3,14.8,0,0
992,69.25999999999999,81.32,52.52,1016.2,950.1,48,13.5,7.8,18.3,0,0
993,69.62,82.4,53.6,1017.9,951.7,47,11.6,8.1,18.3,0,0
994,66.92,77.0,57.2,1015.9,949.9,59,12.2,6.9,18.3,0,1
995,62.959999999999994,71.6,57.2,1012,945.7,56,10.9,10.2,24.1,0,1
996,57.56,67.1,51.08,1013.1,946.1,47,12.9,20.9,37,0,0
997,57.92,70.7,42.8,1014.9,947.8,47,13.4,7.4,22.2,0,0
998,58.28,71.6,41.36,1017.7,950.3,50,12.7,7.2,22.2,0,0
999,59.36,69.8,50.0,1017.9,951,47,14.3,7.4,14.8,0,0
1000,59.0,68.72,51.8,1016.7,949.5,43,16.1,11.7,25.9,0,0
1001,55.94,69.8,44.6,1017.8,950.4,49,16.1,10.7,37,0,0
1002,54.32,70.7,39.2,1015.3,947.7,64,12.2,8.0,25.9,0,1
1003,59.36,69.8,51.8,1012.2,945.5,57,9.8,16.9,37,1,0
1004,59.36,68.9,51.8,1008.5,942.1,62,11.7,32.8,55.4,0,0
1005,57.74,65.3,51.8,1008,941.2,49,13.7,30.0,40.7,0,0
1006,61.34,70.16,54.32,1016.2,949.3,51,12.9,28.9,40.7,0,0
1007,60.980000000000004,73.4,46.4,1015.8,949,59,13.8,12.6,29.4,0,0
1008,58.459999999999994,61.16,53.6,1009.7,943.1,73,10.6,20.0,33.5,0,1
1009,55.58,64.4,50.0,1008.9,942.3,69,11.3,25.2,37,0,1
1010,51.44,59.0,46.4,1008.8,941.2,81,10.3,13.5,22.2,0,1
1011,50.36,58.1,39.2,1014.3,946.2,64,11.6,16.5,31.3,0,1
1012,51.08,57.2,46.04,1013.6,945.6,91,5.0,7.6,22.2,0,1
1013,61.34,66.2,56.120000000000005,1011.5,945.2,80,9.7,15.9,29.4,0,1
1014,57.74,64.4,52.879999999999995,1006.9,940.4,82,10.3,17.0,33.5,0,1
1015,55.04,62.24,49.28,1006.4,939.5,71,11.6,15.4,40.7,0,1
1017,51.98,57.56,48.2,1013.3,945.5,67,12.1,26.7,37,0,0
1018,51.08,57.2,44.6,1016.2,948,74,10.1,6.7,14.8,1,0
1019,55.04,62.6,50.0,1008.5,941,67,9.5,20.4,40.7,0,1
1020,54.68,59.72,50.0,1012.6,947.1,76,10.3,13.7,22.2,0,1
1021,53.24,60.8,44.6,1023.1,954.9,80,9.7,5.0,9.4,1,0
1022,54.5,66.2,42.8,1025.1,957.3,66,13.0,5.2,14.8,0,0
1023,54.86,66.74000000000001,42.8,1024.1,955.9,64,12.9,3.9,11.1,0,0
1024,52.16,59.9,45.5,1021,952.6,55,13.8,14.6,25.9,0,0
1025,48.74,58.1,41.0,1018.9,950.1,48,11.1,18.5,29.4,0,0
1026,47.84,55.4,42.8,1017.9,949.3,50,10.9,25.7,46.5,0,0
1027,45.86,55.4,34.52,1019.4,950.2,63,11.4,7.6,33.5,0,0
1028,49.46,57.2,36.68,1019.2,950.3,60,11.3,5.0,11.1,0,0
1029,44.42,48.2,41.0,1019,949.9,88,9.3,13.5,24.1,0,1
1030,49.28,53.6,44.96,1014.1,945.7,86,9.7,10.0,22.2,0,1
1031,48.02,53.96,42.44,1015.5,947.1,84,9.2,6.3,14.8,0,0
1033,49.64,53.6,41.9,1016.7,948.3,81,11.6,5.4,7.6,0,1
1034,53.06,57.2,50.0,1013.5,945.9,89,9.7,3.3,7.6,0,1
1035,56.84,64.4,50.0,1009.1,942.2,83,10.6,9.3,25.9,0,1
1036,53.78,58.1,50.0,1008.5,941.4,82,9.0,17.8,27.8,0,1
1037,50.0,54.5,46.4,1003.9,936.9,85,10.3,10.6,22.2,0,1
1038,50.54,68.0,46.4,1007.1,939.6,84,9.8,1.1,11.1,0,1
1039,48.379999999999995,52.879999999999995,43.519999999999996,1008.1,940.6,83,9.0,11.1,18.3,0,1
1040,46.22,50.0,39.2,1008.1,940.1,77,12.1,9.1,18.3,0,0
1041,46.22,51.8,39.92,1012.6,944,87,6.6,3.3,7.6,0,1
1042,48.92,57.2,44.6,1015.5,949.9,72,7.9,7.4,35.2,0,0
1043,49.64,59.36,41.0,1021.6,953.2,62,13.2,6.7,18.3,0,0
1044,48.92,59.72,37.4,1023.9,955.4,70,10.6,2.0,7.6,0,0
1045,51.26,59.0,36.5,1023.3,954.3,79,8.0,5.0,11.1,0,0
1046,51.08,61.7,42.44,1022.7,954.2,76,11.7,3.9,14.8,0,0
1047,52.52,60.8,45.68,1025.9,957.5,72,10.8,2.6,7.6,0,0
1048,50.72,61.7,41.0,1026.7,957.6,77,8.7,5.7,24.1,0,0
1049,50.72,62.6,41.0,1026.2,957.7,42,13.7,12.8,25.9,0,0
1050,41.18,55.4,28.4,1025.4,955.4,59,11.3,3.3,11.1,0,0
1051,41.54,55.4,29.3,1025.5,955.1,70,10.6,2.4,7.6,0,0
1052,42.260000000000005,55.4,33.8,1023.8,954.1,73,9.7,3.3,9.4,0,0
1053,39.92,50.0,28.76,1020.2,950.2,83,6.3,3.0,11.1,0,0
1054,41.9,51.8,35.6,1015.5,946.1,72,6.4,3.9,14.8,0,0
1055,37.22,50.36,26.6,1016.5,946.8,71,10.8,2.0,11.1,0,0
1056,39.92,50.0,30.2,1016.3,948.3,72,9.0,3.0,7.6,0,0
1057,44.96,53.6,39.2,1013.8,945.2,75,11.3,4.8,11.1,0,0
1058,45.14,57.2,33.44,1015.5,946.3,69,11.1,3.5,9.4,0,0
1059,46.22,55.4,33.08,1021.1,951.8,71,11.4,5.2,11.1,0,0
1060,42.8,55.4,32.0,1024.3,954.3,73,9.5,4.8,11.1,0,0
1061,41.36,52.879999999999995,30.2,1025.5,956,76,7.4,1.9,14.8,0,0
1062,44.42,50.0,38.3,1025.7,956,86,6.9,5.4,22.2,0,1
1063,47.84,54.68,44.6,1026.3,957.1,94,3.1,0.6,7.6,1,0
1064,49.28,51.8,46.4,1019.9,950.9,75,9.3,14.6,29.4,0,1
1065,48.379999999999995,55.4,41.0,1019.1,950.3,53,12.6,10.4,29.4,0,0
1066,44.42,59.9,32.0,1026.9,957.6,75,11.6,3.0,11.1,0,0
1067,43.879999999999995,58.28,33.8,1029.1,958.5,78,10.5,2.6,9.4,0,0
1068,43.879999999999995,59.0,32.0,1026,957.5,79,7.9,3.9,9.4,0,0
1069,44.239999999999995,55.76,37.04,1027.5,957.9,83,4.0,0.6,7.6,1,0
1070,44.239999999999995,50.0,37.4,1027.3,957.8,89,1.6,3.3,9.4,1,0
1071,39.92,42.8,35.6,1030.3,960.4,93,1.4,3.5,11.1,1,0
1072,41.0,46.4,35.6,1030.5,960.2,86,2.3,1.3,9.4,1,0
1073,39.02,42.8,35.6,1029.2,959,98,0.6,2.6,9.4,1,0
1074,40.82,53.6,31.64,1028.9,958.6,89,4.2,2.8,9.4,1,1
1075,41.0,48.2,35.6,1028.7,958.5,95,1.4,4.1,9.4,1,0
1076,41.54,57.2,31.1,1028.1,957.1,80,10.9,2.4,7.6,1,0
1077,40.28,50.0,30.2,1018.3,948.1,81,8.9,5.6,14.8,0,0
1078,42.620000000000005,46.4,41.0,1011.6,942.7,77,9.8,13.9,25.9,0,1
1079,39.38,51.08,28.4,1017.3,948.1,71,10.3,13.0,33.5,0,0
1080,44.78,54.5,37.4,1021.6,953.4,79,12.9,16.7,25.9,0,0
1081,39.38,42.8,31.1,1029.9,959.5,92,3.9,2.4,5.4,1,0
1082,40.28,42.8,37.04,1032.7,962.3,93,2.6,3.0,7.6,1,0
1083,42.260000000000005,44.6,39.2,1035.4,964.8,94,1.4,3.3,7.6,1,0
1084,41.18,44.6,37.4,1033.6,961.7,98,0.8,3.3,7.6,1,0
1085,43.16,48.2,39.56,1026.2,956.3,88,4.2,8.5,16.5,1,0
1086,39.02,50.72,30.2,1031.2,960.1,62,11.7,4.4,11.1,0,0
1087,33.98,47.3,23.72,1029.5,957.3,68,11.6,4.1,14.8,0,0
1088,45.5,58.1,28.4,1019.6,950.5,60,12.7,13.1,33.5,0,0
1089,47.48,53.6,37.4,1018,948.1,62,15.1,28.5,63,0,0
1090,54.68,57.92,51.8,1012,945.5,58,10.8,34.1,51.9,0,0
1091,48.02,53.6,41.0,1017.3,948.7,62,10.8,10.9,22.2,0,1
1092,45.86,54.5,39.92,1019.7,951.7,72,10.1,9.4,18.3,1,0
1093,44.42,48.2,40.64,1026.3,957.1,97,2.3,2.6,7.6,1,0
1094,47.48,50.0,44.6,1029.5,960.9,95,2.1,3.1,7.6,1,1
1095,49.64,54.5,45.5,1028,958.2,91,7.6,10.2,24.1,0,1
